artist,style,url,status
Vasily Surikov,Impressionism,https://uploads7.wikiart.org/images/vasily-surikov/maria-s-head.jpg!Large.jpg,downloaded
Ernst Ludwig Kirchner,Expressionism,https://uploads0.wikiart.org/images/ernst-ludwig-kirchner/nudeyoung-woman-in-front-of-a-oven.jpg!Large.jpg,downloaded
Jamie Wyeth,Contemporary Realism,https://uploads7.wikiart.org/images/jamie-wyeth/baby-jane-in-summer-1978.jpg!Large.jpg,downloaded
Gil Teixeira Lopes,Art Informel,https://uploads3.wikiart.org/images/gil-teixeira-lopes/passagem-dos-corpos-vi.jpg!Large.jpg,downloaded
El Greco,Mannerism,https://uploads3.wikiart.org/images/el-greco/portrait-of-a-young-man.jpg!Large.jpg,downloaded
Paul Signac,Neo-Impressionism,https://uploads4.wikiart.org/images/paul-signac/le-havre-with-rain-clouds-1922.jpg!Large.jpg,downloaded
Asano Takeji,Shin-Hanga,https://uploads2.wikiart.org/images/asano-takeji/rain-in-kiyomizu-temple-1953.jpg,downloaded
Rembrandt van Rijn,Baroque,https://uploads2.wikiart.org/images/rembrandt/the-monk-in-the-cornfield-1646.jpg!Large.jpg,downloaded
Walasse Ting,Pop Art,https://uploads2.wikiart.org/images/walasse-ting/orange-and-yellow-sunflowers.jpg,downloaded
Charles Blackman,Expressionism,https://uploads3.wikiart.org/images/charles-blackman/the-night-watch.jpg!Large.jpg,downloaded
Albrecht Dürer,Northern Renaissance,https://uploads3.wikiart.org/images/albrecht-durer/portrait-of-hans-pfaffrot-of-gdansk.jpg!Large.jpg,downloaded
Ivan Aivazovsky,Romanticism,https://uploads4.wikiart.org/images/ivan-aivazovsky/sea-1882.jpg!Large.jpg,downloaded
Jean-Auguste-Dominique Ingres,Neoclassicism,https://uploads6.wikiart.org/images/jean-auguste-dominique-ingres/jupiter-and-thetis-1811.jpg!Large.jpg,downloaded
Konstantin Yuon,Socialist Realism,https://uploads4.wikiart.org/images/konstantin-yuon/there-is-such-a-party-lenin-on-the-1-st-all-russian-congress-of-workers-and-soldiers-deputies-1934.jpg!Large.jpg,downloaded
Claude Monet,Impressionism,https://uploads1.wikiart.org/images/claude-monet/the-boulevard-heloise-in-argenteuil.jpg!Large.jpg,downloaded
Tsukioka Yoshitoshi,Ukiyo-e,https://uploads1.wikiart.org/images/tsukioka-yoshitoshi/lu-zhishen.jpg!Large.jpg,downloaded
Vincent van Gogh,Post-Impressionism,https://uploads0.wikiart.org/images/vincent-van-gogh/the-thresher-after-millet-1889.jpg!Large.jpg,downloaded
Lilla Cabot Perry,Impressionism,https://uploads6.wikiart.org/images/lilla-cabot-perry/cliffs-at-etretat.jpg!Large.jpg,downloaded
Louis Wain,Art Nouveau,https://uploads1.wikiart.org/images/louis-wain/the-skipping-mascot.jpg!Large.jpg,downloaded
Joe Goode,Abstract Expressionism,https://uploads7.wikiart.org/images/joe-goode/san-bernadino-1997.jpg,downloaded
Adam Baltatu,Impressionism,https://uploads2.wikiart.org/images/adam-baltatu/sighi-oara.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads0.wikiart.org/images/pierre-auguste-renoir/head-of-a-young-girl-1878.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads6.wikiart.org/images/pierre-auguste-renoir/madame-le-brun-and-her-daughter.jpg!Large.jpg,downloaded
Sam Gilliam,Lyrical Abstraction,https://uploads0.wikiart.org/images/sam-gilliam/loon-1971.jpg,downloaded
William-Adolphe Bouguereau,Realism,https://uploads4.wikiart.org/images/william-adolphe-bouguereau/meditation-1885.jpg!Large.jpg,downloaded
Vasily Polenov,Orientalism,https://uploads0.wikiart.org/images/vasily-polenov/colossuses-memnon-statue-of-amenhotep-iii.jpg!Large.jpg,downloaded
Karl Bryullov,Romanticism,https://uploads0.wikiart.org/images/karl-bryullov/portrait-of-count-v-a-perovsky(1).jpg!Large.jpg,downloaded
Pablo Palazuelo,Concretism,https://uploads0.wikiart.org/images/pablo-palazuelo/ton-coeur-1970.jpg,downloaded
Alexander Ivanov,Romanticism,https://uploads3.wikiart.org/images/alexander-ivanov/chigi-palace-on-the-park.jpg!Large.jpg,downloaded
Norval Morrisseau,Naïve Art,https://uploads3.wikiart.org/images/norval-morrisseau/boy-with-fish-1976-1976.jpg!Large.jpg,downloaded
William Hogarth,Baroque,https://uploads7.wikiart.org/images/william-hogarth/portrait-of-madam-salter-1744.jpg!Large.jpg,downloaded
Camille Pissarro,Impressionism,https://uploads2.wikiart.org/images/camille-pissarro/portrait-of-paulemile-1.jpg!Large.jpg,downloaded
Domenico Ghirlandaio,Early Renaissance,https://uploads2.wikiart.org/images/domenico-ghirlandaio/portrait-of-the-donor-nera-corsi-sassetti-1485.jpg!Large.jpg,downloaded
Romare Bearden,Cubism,https://uploads4.wikiart.org/images/romare-bearden/berkeley-the-city-and-its-people-1973.jpg,downloaded
Jimmy Ernst,Abstract Expressionism,https://uploads7.wikiart.org/images/jimmy-ernst/dialogue-ii-1954.jpg,downloaded
Claude Monet,Impressionism,https://uploads5.wikiart.org/images/claude-monet/two-trees-in-a-meadow.jpg!Large.jpg,downloaded
George Wesley Bellows,American Realism,https://uploads0.wikiart.org/images/george-bellows/massacre-at-dinant-1918.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads6.wikiart.org/images/pierre-auguste-renoir/sugar-bowl-and-earthenware-bowl.jpg!Large.jpg,downloaded
Aleksey Savrasov,Realism,https://uploads0.wikiart.org/images/aleksey-savrasov/courtyard-spring-1853.jpg!Large.jpg,downloaded
Annibale Carracci,Baroque,https://uploads8.wikiart.org/images/annibale-carracci/pieta-1600.jpg!Large.jpg,downloaded
Konstantin Korovin,Impressionism,https://uploads0.wikiart.org/images/konstantin-korovin/gursuf-evening-1912.jpg!Large.jpg,downloaded
Ilya Repin,Realism,https://uploads4.wikiart.org/images/ilya-repin/portrait-of-a-boy-1881.jpg!Large.jpg,downloaded
Ivan Aivazovsky,Romanticism,https://uploads7.wikiart.org/images/ivan-aivazovsky/view-of-vico-near-naples-1855.jpg!Large.jpg,downloaded
Ivan Aivazovsky,Romanticism,https://uploads0.wikiart.org/images/ivan-aivazovsky/sea-view-1865.jpg!Large.jpg,downloaded
Fernando Botero,Naïve Art,https://uploads6.wikiart.org/images/fernando-botero/archbishop-lost-in-the-woods.jpg!Large.jpg,downloaded
Ferdinand Hodler,Art Nouveau,https://uploads8.wikiart.org/images/ferdinand-hodler/hilly-landscape-with-ravens-in-the-bernese-oberland-1910.jpg!Large.jpg,downloaded
Abraham Manievich,Expressionism,https://uploads4.wikiart.org/images/abraham-manievich/portrait-of-the-artist-s-wife-1929.jpg,downloaded
Paul Cézanne,Post-Impressionism,https://uploads0.wikiart.org/images/paul-cezanne/still-life-with-a-chest-of-drawers.jpg!Large.jpg,downloaded
Nicolas de Staël,Lyrical Abstraction,https://uploads2.wikiart.org/images/nicolas-de-sta-l/marine.jpg,downloaded
Claude Monet,Impressionism,https://uploads6.wikiart.org/images/claude-monet/palazzo-dario.jpg!Large.jpg,downloaded
Olga Albizu,Lyrical Abstraction,https://uploads4.wikiart.org/images/olga-albizu/900-x-87-1970.jpg,downloaded
Edward Lear,Romanticism,https://uploads2.wikiart.org/images/edward-lear/lithography-of-melfi.jpg,downloaded
Ivan Shishkin,Realism,https://uploads0.wikiart.org/images/ivan-shishkin/sandy-road-1898.jpg!Large.jpg,downloaded
Henri Fantin-Latour,Realism,https://uploads7.wikiart.org/images/henri-fantin-latour/roses-1.jpg!Large.jpg,downloaded
Zdzislaw Beksinski,Surrealism,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-339.jpg!Large.jpg,downloaded
Henri Martin,Divisionism,https://uploads5.wikiart.org/images/henri-martin/the-campaign.jpg!Large.jpg,downloaded
Stanley Pinker,Fauvism,https://uploads0.wikiart.org/images/stanley-pinker/the-patio-nerja.jpg,downloaded
Margareta Sterian,Expressionism,https://uploads6.wikiart.org/images/margareta-sterian/park-descending-towards-harlem-new-york-1932.jpg!Large.jpg,downloaded
Helen Frankenthaler,Lyrical Abstraction,https://uploads5.wikiart.org/images/helen-frankenthaler/sunshine-after-rain-1987.jpg,downloaded
Konstantin Korovin,Impressionism,https://uploads3.wikiart.org/images/konstantin-korovin/portrait-of-olga-alyabyeva-1889.jpg!Large.jpg,downloaded
Utagawa Kuniyoshi,Ukiyo-e,https://uploads6.wikiart.org/images/utagawa-kuniyoshi/miyamoto-musashi-edo-period.jpg,downloaded
Lee Bontecou,Abstract Expressionism,https://uploads2.wikiart.org/images/lee-bontecou/eleventh-stone-1970.jpg,downloaded
Edward R. Taylor,Romanticism,https://uploads2.wikiart.org/images/edward-r-taylor/mending-the-nets.jpg,downloaded
Claude Monet,Impressionism,https://uploads1.wikiart.org/images/claude-monet/snow-effect-at-limetz-1886.jpg!Large.jpg,downloaded
Nicolae Darascu,Post-Impressionism,https://uploads4.wikiart.org/images/nicolae-darascu/chioggia.jpg!Large.jpg,downloaded
Jacopo Pontormo,Mannerism,https://uploads8.wikiart.org/images/jacopo-pontormo/birth-of-john-the-baptist-1526.jpg!Large.jpg,downloaded
Frank Stella,Abstract Expressionism,https://uploads4.wikiart.org/images/frank-stella/swan-engraving-circle-ii-state-iii-1983.jpg,downloaded
Ion Pacea,Fauvism,https://uploads2.wikiart.org/images/ion-pacea/vas-cu-flori.jpg!Large.jpg,downloaded
Peter Blake,Pop Art,https://uploads3.wikiart.org/images/peter-blake/pretty-boy-michaelangelo-1972.jpg!Large.jpg,downloaded
Eyvind Earle,Magic Realism,https://uploads2.wikiart.org/images/eyvind-earle/blue-nocturne-1992.jpg!Large.jpg,downloaded
Wu Guanzhong,Abstract Expressionism,https://uploads2.wikiart.org/images/wu-guanzhong/pines-1995.jpg,downloaded
John Cage,Abstract Expressionism,https://uploads1.wikiart.org/images/john-cage/7r-15-where-r-ryoanji-1983(1).jpg!Large.jpg,downloaded
Charles Blackman,Pop Art,https://uploads4.wikiart.org/images/charles-blackman/papillon.jpg,downloaded
Jean-Paul Riopelle,Abstract Expressionism,https://uploads0.wikiart.org/images/jean-paul-riopelle/chemin-d-hiver-1973.jpg!Large.jpg,downloaded
Eugène Louis Boudin,Impressionism,https://uploads8.wikiart.org/images/eugene-boudin/berck-low-tide.jpg!Large.jpg,downloaded
Ferdynand Ruszczyc,Impressionism,https://uploads4.wikiart.org/images/ferdynand-ruszczyc/wies-nad-rzeka.jpg!Large.jpg,downloaded
Ali Omar Ermes,Lyrical Abstraction,https://uploads8.wikiart.org/images/ali-omar-ermes/midas-modern-crossfire-fields-5-the-human-destruction-of-the-environment-1993.jpg,downloaded
Paul Gauguin,Post-Impressionism,https://uploads3.wikiart.org/images/paul-gauguin/siesta-1894.jpg,downloaded
Pyotr Konchalovsky,Realism,https://uploads0.wikiart.org/images/pyotr-konchalovsky/portrait-of-professor-n-p-remizov-1955.jpg,downloaded
Henri Martin,Impressionism,https://uploads6.wikiart.org/images/henri-martin/view-of-puy-l-eveque-2.jpg!Large.jpg,downloaded
Giuseppe De Nittis,Impressionism,https://uploads5.wikiart.org/images/giuseppe-de-nittis/the-serpentine-hyde-park.jpg!Large.jpg,downloaded
William-Adolphe Bouguereau,Neoclassicism,https://uploads6.wikiart.org/images/william-adolphe-bouguereau/young-woman-contemplating-two-embracing-children-1861.jpg!Large.jpg,downloaded
William James Glackens,New Realism,https://uploads1.wikiart.org/images/william-james-glackens/hammerstein-s-roof-garden.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads2.wikiart.org/images/pierre-auguste-renoir/the-coiffure-young-girl-combing-her-hair-1896.jpg!Large.jpg,downloaded
Victor Pasmore,Abstract Expressionism,https://uploads5.wikiart.org/images/victor-pasmore/brown-symphony-1979.jpg!Large.jpg,downloaded
Judith Leyster,Baroque,https://uploads3.wikiart.org/images/judith-leyster/two-musicians-1629.jpg,downloaded
Ivan Aivazovsky,Romanticism,https://uploads8.wikiart.org/images/ivan-aivazovsky/windmill-on-the-sea-coast-1837.jpg!Large.jpg,downloaded
Paul Revere,Rococo,https://uploads3.wikiart.org/images/paul-revere/colonel-bouquet-1774.jpg!Large.jpg,downloaded
Lucian Freud,Contemporary Realism,https://uploads8.wikiart.org/images/lucian-freud/garden-notting-hill-gate.jpg!Large.jpg,downloaded
Juan Gris,Synthetic Cubism,https://uploads4.wikiart.org/images/juan-gris/breakfast-1914.jpg!Large.jpg,downloaded
Jules Perahim,Surrealism,https://uploads7.wikiart.org/images/jules-perahim/untitled-1971.jpg!Large.jpg,downloaded
Peter Paul Rubens,Baroque,https://uploads8.wikiart.org/images/peter-paul-rubens/the-council-of-the-gods-1624.jpg!Large.jpg,downloaded
Rembrandt van Rijn,Baroque,https://uploads8.wikiart.org/images/rembrandt/titus-reading-1657.jpg!Large.jpg,downloaded
Paul Cézanne,Romanticism,https://uploads7.wikiart.org/images/paul-cezanne/landscape-1866.jpg!Large.jpg,downloaded
Henri Martin,Divisionism,https://uploads4.wikiart.org/images/henri-martin/the-prairie.jpg!Large.jpg,downloaded
Fritz Thaulow,Impressionism,https://uploads0.wikiart.org/images/frits-thaulow/autumn.jpg!Large.jpg,downloaded
Michelangelo,Expressionism,https://uploads8.wikiart.org/images/michelangelo/the-ancestors-of-christ-david-solomon-1511.jpg!Large.jpg,downloaded
Paul Cézanne,Romanticism,https://uploads6.wikiart.org/images/paul-cezanne/house-in-provence-1867.jpg!Large.jpg,downloaded
Peter Busa,Abstract Expressionism,https://uploads7.wikiart.org/images/peter-busa/untitled.jpg,downloaded
Ben Vollers,Abstract Expressionism,https://uploads0.wikiart.org/images/ben-vollers/annunciation-2010.jpg!Large.jpg,downloaded
Fritz Thaulow,Impressionism,https://uploads3.wikiart.org/images/frits-thaulow/from-dieppe-to-arques-river.jpg!Large.jpg,downloaded
Bartolomé Esteban Murillo,Baroque,https://uploads2.wikiart.org/images/bartolome-esteban-murillo/penitent-magdalene-1665.jpg!Large.jpg,downloaded
Georges de la Tour,Tenebrism,https://uploads2.wikiart.org/images/georges-de-la-tour/christ-bénissant-1620.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads2.wikiart.org/images/pierre-auguste-renoir/the-little-theater-box-1874.jpg!Large.jpg,downloaded
Claude Monet,Impressionism,https://uploads1.wikiart.org/images/claude-monet/flowering-trees-near-the-coast-1926.jpg!Large.jpg,downloaded
M.C. Escher,Op Art,https://uploads8.wikiart.org/images/m-c-escher/fishes-and-scales.jpg!Large.jpg,downloaded
Isaac Levitan,Realism,https://uploads1.wikiart.org/images/isaac-levitan/high-waters-1887.jpg!Large.jpg,downloaded
Fyodor Vasilyev,Realism,https://uploads7.wikiart.org/images/fyodor-vasilyev/morning-in-a-village.jpg!Large.jpg,downloaded
El Greco,Mannerism,https://uploads6.wikiart.org/images/el-greco/the-marriage-of-the-virgin.jpg!Large.jpg,downloaded
Al Held,Abstract Expressionism,https://uploads3.wikiart.org/images/al-held/taxi-cab-ii-1959.jpg,downloaded
Pyotr Konchalovsky,Realism,https://uploads4.wikiart.org/images/pyotr-konchalovsky/a-ray-of-sunlight-the-forest-1930.jpg,downloaded
Louis Soutter,Art Brut,https://uploads6.wikiart.org/images/louis-soutter/le-savon-1923.jpg,downloaded
M.C. Escher,Surrealism,https://uploads0.wikiart.org/images/m-c-escher/not_detected_204698.jpg,downloaded
James Abbott McNeill Whistler,Impressionism,https://uploads2.wikiart.org/images/james-mcneill-whistler/arrangement-in-blue-and-silver-the-great-sea.jpg!Large.jpg,downloaded
Claude Lorrain,Baroque,https://uploads8.wikiart.org/images/claude-lorrain/harbour-scene.jpg!Large.jpg,downloaded
Paul Wonner,Contemporary Realism,https://uploads6.wikiart.org/images/paul-wonner/still-life-with-bud-1992.jpg,downloaded
Vasily Polenov,Realism,https://uploads2.wikiart.org/images/vasily-polenov/the-river-svinka.jpg!Large.jpg,downloaded
Eyvind Earle,Magic Realism,https://uploads8.wikiart.org/images/eyvind-earle/from-out-of-the-sea-1988.jpg!Large.jpg,downloaded
Stefan Popescu,Impressionism,https://uploads4.wikiart.org/images/stefan-popescu/autumn-landscape-1.jpg!Large.jpg,downloaded
Louis Comfort Tiffany,Post-Impressionism,https://uploads2.wikiart.org/images/louis-comfort-tiffany/louise-tiffany-reading-1888.jpg!Large.jpg,downloaded
Henri Fantin-Latour,Realism,https://uploads7.wikiart.org/images/henri-fantin-latour/yellow-and-red-roses-1879.jpg!Large.jpg,downloaded
Hans Holbein the Younger,Northern Renaissance,https://uploads2.wikiart.org/images/hans-holbein-the-younger/a-school-teacher-explaining-the-meaning-of-a-letter-to-illiterate-workers-1516.jpg!Large.jpg,downloaded
Dolfi Trost,Surrealism,https://uploads6.wikiart.org/images/dolfi-trost/untitled-vaporization-1.jpg!Large.jpg,downloaded
Richard Pousette-Dart,Abstract Expressionism,https://uploads7.wikiart.org/images/richard-pousette-dart/golden-presence.jpg,downloaded
Joshua Reynolds,Rococo,https://uploads0.wikiart.org/images/joshua-reynolds/lady-elizabeth-compton.jpg!Large.jpg,downloaded
Edvard Weie,Post-Impressionism,https://uploads6.wikiart.org/images/edvard-weie/view-of-langelinie-1924.jpg!Large.jpg,downloaded
Vladimir Dimitrov,Post-Impressionism,https://uploads4.wikiart.org/images/vladimir-dimitrov/unknown-title-17.jpg,downloaded
Betty Parsons,Abstract Expressionism,https://uploads7.wikiart.org/images/betty-parsons/untitled-abstraction(2).jpg,downloaded
Jean Hélion,Expressionism,https://uploads2.wikiart.org/images/jean-helion/man-with-a-shoe-1944.jpg,downloaded
Mikhail Nesterov,Symbolism,https://uploads5.wikiart.org/images/mikhail-nesterov/archbishop-portrait-of-antoniy-volynskiy-1917.jpg,downloaded
James Tissot,Realism,https://uploads5.wikiart.org/images/james-tissot/still-on-top.jpg!Large.jpg,downloaded
Honoré Daumier,Realism,https://uploads8.wikiart.org/images/honore-daumier/the-laundress.jpg!Large.jpg,downloaded
Gustave Loiseau,Post-Impressionism,https://uploads4.wikiart.org/images/gustave-loiseau/the-auxerre-cathedral-1907.jpg!Large.jpg,downloaded
Tano Festa,Pop Art,https://uploads8.wikiart.org/images/tano-festa/persiana-nr-4-1962.jpg,downloaded
Le Pho,Post-Impressionism,https://uploads7.wikiart.org/images/le-pho/reading-in-the-garden.jpg,downloaded
Wassily Kandinsky,Abstract Art,https://uploads2.wikiart.org/images/wassily-kandinsky/sky-blue-1940.jpg!Large.jpg,downloaded
Alice Neel,Expressionism,https://uploads8.wikiart.org/images/alice-neel/sherry-speeth-1964.jpg,downloaded
Norman Rockwell,Regionalism,https://uploads2.wikiart.org/images/norman-rockwell/babysitter-1927.jpg!Large.jpg,downloaded
André Masson,Surrealism,https://uploads1.wikiart.org/images/andre-masson/no-name-1.jpg,downloaded
Adriaen Brouwer,Baroque,https://uploads3.wikiart.org/images/adriaen-brouwer/smokers-in-an-inn.jpg,downloaded
Theophile Steinlen,Art Nouveau,https://uploads6.wikiart.org/images/theophile-steinlen/flower-girl-1899.jpg!Large.jpg,downloaded
Zdzislaw Beksinski,Surrealism,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-665.jpg!Large.jpg,downloaded
Joshua Reynolds,Rococo,https://uploads5.wikiart.org/images/joshua-reynolds/portrait-of-a-lady.jpg!Large.jpg,downloaded
Umberto Boccioni,Futurism,https://uploads4.wikiart.org/images/umberto-boccioni/simultaneous-visions-1912.jpg!Large.jpg,downloaded
Samuel Peploe,Post-Impressionism,https://uploads6.wikiart.org/images/samuel-peploe/still-life-3.jpg!Large.jpg,downloaded
John Singleton Copley,Neoclassicism,https://uploads2.wikiart.org/images/john-singleton-copley/mrs-james-warren-mercy-otis.jpg!Large.jpg,downloaded
